Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,DateIn,DateRetrofit,DateMothball,DateOut,lat,lon,EIC,projectID,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
Coolpowra Power Station_3,Natural Gas,OCGT,PP,IE,385,0.35,,0,0,0,2040,,,2041,53.13045,-8.26519,,,,,,,,,1
Nijmegen power station_1,Natural Gas,CCGT,PP,NL,500,0.35,,0,0,0,2025,,,2041,51.85556,5.83056,,,,,,,,,
Hammerfest Snohvit Terminal power station_1,Natural Gas,CCGT,PP,NO,229,0.5,,0,0,0,2025,,,2041,70.6854,23.59,,,,,,,,,1
Dolna Odra power station_Gryfino II,Natural Gas,OCGT,PP,PL,660,0.35,,0,0,0,2040,,,2041,53.206,14.466,,,,,,,,,1
Rybnik power station_Rybnik II,Natural Gas,OCGT,PP,PL,1040,0.35,,0,0,0,2040,,,2041,50.133,18.524,,,,,,,,,1
Ostr?w Wielkopolski power station_1,Natural Gas,CCGT,PP,PL,600,0.35,,0,0,0,2040,,,2041,51.63757,17.84844,,,,,,,,,1
Pomorzany power station_1,Natural Gas,OCGT,PP,PL,24,0.35,,0,0,0,2040,,,2041,53.39182,14.52826,,,,,,,,,1
Vit?ria power station_Phase 3,Natural Gas,OCGT,PP,PT,55,0.35,,0,0,0,2015,,,2041,32.648,-16.9676,,,,,,,,,
Isalnita power station_10,Natural Gas,CCGT,PP,RO,425,0.55,,0,0,0,2027,,,2041,44.38844,23.71742,,,,,,,,,
Isalnita power station_9,Natural Gas,CCGT,PP,RO,425,0.55,,0,0,0,2027,,,2041,44.38844,23.71742,,,,,,,,,
Turceni power station_5,Natural Gas,CCGT,PP,RO,475,0.55,,0,0,0,2027,,,2041,44.66972,23.40778,,,,,,,,,
Novi Sad power station_2-1,Natural Gas,CCGT,PP,RS,350,0.35,,0,0,0,2040,,,2041,45.26797,19.88533,,,,,,,,,1
Nis power plant_1,Natural Gas,CCGT,PP,RS,500,0.35,,0,0,0,2040,,,2041,43.30373,21.90663,,,,,,,,,1
Abono power station_2,Natural Gas,CCGT,PP,ES,494,0.35,,0,0,0,2025,,,2041,43.5527,-5.7235,,,,,,,,,
Las palmas LNG power station_1,Natural Gas,CCGT,PP,ES,70,0.5,,0,0,0,2040,,,2041,28.15142,-15.40611,,,,,,,,,1
Aliaga Energy power station_1,Natural Gas,CCGT,PP,TR,870,0.55,,0,0,0,2018,,,2041,38.7422,26.94309,,,,,,,,,
Ambarli A power station_1,Natural Gas,CCGT,PP,TR,451,0.45,,0,0,0,1988,,,2041,40.9834,28.6921,,,,,,,,,
Ambarli A power station_2,Natural Gas,CCGT,PP,TR,451,0.45,,0,0,0,1988,,,2041,40.9834,28.6921,,,,,,,,,
Ambarli A power station_3,Natural Gas,CCGT,PP,TR,451,0.45,,0,0,0,1988,,,2041,40.9834,28.6921,,,,,,,,,
Ambarli B power station_1,Natural Gas,CCGT,PP,TR,816,0.55,,0,0,0,2013,,,2041,40.9793,28.6994,,,,,,,,,
Bandirma power station_1,Natural Gas,CCGT,PP,TR,936,0.55,,0,0,0,2010,,,2041,40.30835,27.76863,,,,,,,,,
Bandirma power station_2,Natural Gas,CCGT,PP,TR,607,0.55,,0,0,0,2016,,,2041,40.30835,27.76863,,,,,,,,,
Baymina Ankara power station_1,Natural Gas,CCGT,PP,TR,770,0.55,,0,0,0,2004,,,2041,39.7773,32.4022,,,,,,,,,
Bilgin Samsun gas power station_1,Natural Gas,CCGT,PP,TR,445,0.55,,0,0,0,2013,,,2041,41.14543,37.15637,,,,,,,,,
Bilgin Samsun gas power station_2,Natural Gas,CCGT,PP,TR,445,0.55,,0,0,0,2013,,,2041,41.14543,37.15637,,,,,,,,,
Bosen Bursa power station_1,Natural Gas,CCGT,PP,TR,79,0.5,,0,0,0,2000,,,2041,40.2377,28.9534,,,,,,,,,
Bosen Bursa power station_2,Natural Gas,CCGT,PP,TR,64,0.55,,0,0,0,2006,,,2041,40.2377,28.9534,,,,,,,,,
Bosen Bursa power station_3,Natural Gas,CCGT,PP,TR,120,0.55,,0,0,0,2011,,,2041,40.2377,28.9534,,,,,,,,,
Bursa B power station_1,Natural Gas,CCGT,PP,TR,716,0.5,,0,0,0,1998,,,2041,40.2952,29.0736,,,,,,,,,
Bursa B power station_2,Natural Gas,CCGT,PP,TR,716,0.5,,0,0,0,1999,,,2041,40.2952,29.0736,,,,,,,,,
Cengiz Enerji Samsun power station_2B,Natural Gas,CCGT,PP,TR,239,0.55,,0,0,0,2010,,,2041,41.2393,36.4799,,,,,,,,,
Cengiz Enerji Samsun power station_3,Natural Gas,CCGT,PP,TR,610,0.55,,0,0,0,2014,,,2041,41.2393,36.4799,,,,,,,,,
Cerkezkoy Ugur power station_1,Natural Gas,CCGT,PP,TR,60,0.55,,0,0,0,2010,,,2041,41.29272,27.95626,,,,,,,,,
Cigli Ataer power station_1,Natural Gas,CCGT,PP,TR,125,0.55,,0,0,0,2010,,,2041,38.4763,27.02861,,,,,,,,,
Delta Enerji power station_1,Natural Gas,CCGT,PP,TR,61,0.55,,0,0,0,2009,,,2041,41.29152,27.56128,,,,,,,,,
Denizli Honaz power station_1,Natural Gas,CCGT,PP,TR,63,0.55,,0,0,0,2013,,,2041,37.80898,29.25771,,,,,,,,,
Denizli Saraykoy power station_1,Natural Gas,CCGT,PP,TR,206,0.55,,0,0,0,2013,,,2041,37.91364,28.90477,,,,,,,,,
Enka Adapazari power station_1,Natural Gas,CCGT,PP,TR,820,0.55,,0,0,0,2002,,,2041,40.866,30.3873,,,,,,,,,
Enka Gebze power station_1,Natural Gas,CCGT,PP,TR,800,0.55,,0,0,0,2002,,,2041,40.86706,30.38757,,,,,,,,,
Enka Gebze power station_2,Natural Gas,CCGT,PP,TR,800,0.55,,0,0,0,2002,,,2041,40.86706,30.38757,,,,,,,,,
Enka Izmir power station_1,Natural Gas,CCGT,PP,TR,790,0.55,,0,0,0,2003,,,2041,38.7467,26.9563,,,,,,,,,
Enka Izmir power station_2,Natural Gas,CCGT,PP,TR,790,0.55,,0,0,0,2003,,,2041,38.7467,26.9563,,,,,,,,,
Erzin power station_1,Natural Gas,CCGT,PP,TR,904,0.55,,0,0,0,2014,,,2041,36.9271,36.0534,,,,,,,,,
Eskisehir Endustriyel power station_1,Natural Gas,CCGT,PP,TR,37,0.5,,0,0,0,1998,,,2041,39.7566,30.62216,,,,,,,,,
Eskisehir Endustriyel power station_2,Natural Gas,CCGT,PP,TR,19,0.35,,0,0,0,2001,,,2041,39.7566,30.62216,,,,,,,,,
Gebze Dilovasi power station_1,Natural Gas,CCGT,PP,TR,253,0.55,,0,0,0,2017,,,2041,40.80151,29.55181,,,,,,,,,
Hamitabat power station_1,Natural Gas,CCGT,PP,TR,610,0.55,,0,0,0,2017,,,2041,41.4827,27.3366,,,,,,,,,
Hamitabat power station_2,Natural Gas,CCGT,PP,TR,610,0.55,,0,0,0,2017,,,2041,41.4827,27.3366,,,,,,,,,
I? Anadolu power station_1,Natural Gas,CCGT,PP,TR,853,0.55,,0,0,0,2016,,,2041,39.7575,33.448,,,,,,,,,
Kirklareli Alarko power station_1,Natural Gas,CCGT,PP,TR,82,0.55,,0,0,0,2010,,,2041,41.7781,27.1921,,,,,,,,,
Kirklareli power station_CC,Natural Gas,CCGT,PP,TR,890,0.5,,0,0,0,2040,,,2041,41.7565,27.214,,,,,,,,,1
Marmara ?ebi power station_1,Natural Gas,CCGT,PP,TR,65,0.55,,0,0,0,2003,,,2041,41.02009,29.04605,,,,,,,,,
Odas power station_CC,Natural Gas,CCGT,PP,TR,140,0.55,,0,0,0,2011,,,2041,37.19509,38.88849,,,,,,,,,
Taha power station_1,Natural Gas,CCGT,PP,TR,136,0.55,,0,0,0,2017,,,2041,37.31188,40.73302,,,,,,,,,
Tekirdag power station_A,Natural Gas,CCGT,PP,TR,480,0.5,,0,0,0,1999,,,2041,41.0072,27.9736,,,,,,,,,
Tekirdag power station_B,Natural Gas,CCGT,PP,TR,478,0.5,,0,0,0,2000,,,2041,41.0072,27.9736,,,,,,,,,
Turcas Denizli Dogalgaz S. power station_1,Natural Gas,CCGT,PP,TR,797,0.55,,0,0,0,2013,,,2041,37.8504,29.4152,,,,,,,,,
Yahsihan power station_1,Natural Gas,CCGT,PP,TR,927,0.55,,0,0,0,2017,,,2041,39.84198,33.48799,,,,,,,,,
Cemdag Akhisar power station_CC1,Natural Gas,CCGT,PP,TR,89,0.55,,0,0,0,2014,,,2041,38.90711,27.83879,,,,,,,,,
Corby Power Station_2-1,Natural Gas,OCGT,PP,GB,330,0.35,,0,0,0,2024,,,2041,52.51044,-0.68143,,,,,,,,,
Damhead Creek power station_3,Natural Gas,CCGT,PP,GB,900,0.5,,0,0,0,2040,,,2041,51.42492,0.60143,,,,,,,,,1
Damhead Creek power station_4,Natural Gas,CCGT,PP,GB,900,0.5,,0,0,0,2040,,,2041,51.42492,0.60143,,,,,,,,,1
Drax power station_10G,Natural Gas,OCGT,PP,GB,32,0.35,,0,0,0,1971,,,2041,53.7372,-0.99902,,,,,,,,,
Drax power station_12G,Natural Gas,OCGT,PP,GB,32,0.35,,0,0,0,1971,,,2041,53.7372,-0.99902,,,,,,,,,
Drax power station_9G,Natural Gas,OCGT,PP,GB,32,0.35,,0,0,0,1971,,,2041,53.7372,-0.99902,,,,,,,,,
Exeter power station_1,Natural Gas,OCGT,PP,GB,50,0.35,,0,0,0,2025,,,2041,50.70654,-3.52429,,,,,,,,,1
Heartlands power station_1,Natural Gas,OCGT,PP,GB,50,0.35,,0,0,0,1999,,,2041,52.51022,-1.80828,,,,,,,,,
Heartlands power station_2,Natural Gas,OCGT,PP,GB,50,0.35,,0,0,0,1999,,,2041,52.51022,-1.80828,,,,,,,,,
Indian Queens power station_1,Natural Gas,OCGT,PP,GB,140,0.35,,0,0,0,1996,,,2041,50.3981,-4.8992,,,,,,,,,
Kilroot power station_GT1,Natural Gas,OCGT,PP,GB,30,0.35,,0,0,0,2009,,,2041,54.725,-5.767,,,,,,,,,
Kilroot power station_GT2,Natural Gas,OCGT,PP,GB,30,0.35,,0,0,0,2009,,,2041,54.725,-5.767,,,,,,,,,
Kilroot power station_GT3,Natural Gas,OCGT,PP,GB,42,0.35,,0,0,0,2009,,,2041,54.725,-5.767,,,,,,,,,
Kilroot power station_GT4,Natural Gas,OCGT,PP,GB,42,0.35,,0,0,0,2009,,,2041,54.725,-5.767,,,,,,,,,
Kilroot power station_GT5,Natural Gas,OCGT,PP,GB,350,0.35,,0,0,0,2024,,,2041,54.725,-5.767,,,,,,,,,
Kilroot power station_GT6,Natural Gas,OCGT,PP,GB,350,0.35,,0,0,0,2024,,,2041,54.725,-5.767,,,,,,,,,
Saltholme North power station_IC1-4,Natural Gas,OCGT,PP,GB,50,0.35,,0,0,0,2021,,,2041,54.60765,-1.24278,,,,,,,,,
Saltholme South power station_IC1-4,Natural Gas,OCGT,PP,GB,50,0.35,,0,0,0,2021,,,2041,54.60765,-1.24278,,,,,,,,,
Stallingborough power station_CCS,Natural Gas,CCGT,PP,GB,800,0.55,,0,0,0,2035,,,2041,53.55144,-0.01681,,,,,,,,,
Thurrock Flexible power station_1,Natural Gas,OCGT,PP,GB,450,0.35,,0,0,0,2024,,,2041,51.4642,0.3639,,,,,,,,,
Viking power station_1,Natural Gas,OCGT,PP,GB,50,0.35,,0,0,0,1997,,,2041,54.60674,-1.20268,,,,,,,,,
Whitetail Clean Energy power station_1,Natural Gas,CCGT,PP,GB,350,0.35,,0,0,0,2027,,,2041,54.58889,-1.1875,,,,,,,,,
Mill Hill power station_IC,Natural Gas,OCGT,PP,GB,35,0.35,,0,0,0,2025,,,2041,54.7625,-1.3605,,,,,,,,,
Net Zero Teesside power station_CCS1,Natural Gas,CCGT,PP,GB,860,0.55,,0,0,0,2027,,,2041,54.6212,-1.11846,,,,,,,,,
Theddlethorpe Flexible Generation power station_1,Natural Gas,OCGT,PP,GB,1500,0.35,,0,0,0,2040,,,2041,53.36252,0.22848,,,,,,,,,1
utility scale battery AL,battery,Lithium Ion,Store,AL,100,,4,,,,2029,,,2050,41.33,19.82,,,,,,,,,
utility scale battery AT,battery,Lithium Ion,Store,AT,50,,4,,,,2029,,,2050,48.21,16.37,,,,,,,,,
utility scale battery BA,battery,Lithium Ion,Store,BA,100,,4,,,,2029,,,2050,44.759,17.823,,,,,,,,,
utility scale battery BE,battery,Lithium Ion,Store,BE,2700,,4,,,,2029,,,2050,50.85,4.35,,,,,,,,,
utility scale battery BG,battery,Lithium Ion,Store,BG,2500,,4,,,,2029,,,2050,42.7,23.32,,,,,,,,,
utility scale battery CH,battery,Lithium Ion,Store,CH,1000,,4,,,,2029,,,2050,46.95,7.45,,,,,,,,,
utility scale battery CY,battery,Lithium Ion,Store,CY,100,,4,,,,2029,,,2050,34.72945,33.28253,,,,,,,,,
utility scale battery CZ,battery,Lithium Ion,Store,CZ,1700,,4,,,,2029,,,2050,50.09,14.42,,,,,,,,,
utility scale battery DE,battery,Lithium Ion,Store,DE,18300,,4,,,,2029,,,2050,52.52,13.41,,,,,,,,,
utility scale battery DK,battery,Lithium Ion,Store,DK,2400,,4,,,,2029,,,2050,55.68,12.57,,,,,,,,,
utility scale battery EE,battery,Lithium Ion,Store,EE,400,,4,,,,2029,,,2050,59.44,24.75,,,,,,,,,
utility scale battery ES,battery,Lithium Ion,Store,ES,1900,,4,,,,2029,,,2050,40.42,-3.7,,,,,,,,,
utility scale battery FI,battery,Lithium Ion,Store,FI,800,,4,,,,2029,,,2050,60.17,24.94,,,,,,,,,
utility scale battery FR,battery,Lithium Ion,Store,FR,900,,4,,,,2029,,,2050,49.153,6.698,,,,,,,,,
utility scale battery GR,battery,Lithium Ion,Store,GR,4300,,4,,,,2029,,,2050,37.98,23.73,,,,,,,,,
utility scale battery HR,battery,Lithium Ion,Store,HR,300,,4,,,,2029,,,2050,45.137,14.163,,,,,,,,,
utility scale battery HU,battery,Lithium Ion,Store,HU,300,,4,,,,2029,,,2050,47.5,19.04,,,,,,,,,
utility scale battery IE,battery,Lithium Ion,Store,IE,2100,,4,,,,2029,,,2050,53.35,-6.26,,,,,,,,,
utility scale battery IT,battery,Lithium Ion,Store,IT,22400,,4,,,,2029,,,2050,41.89,12.51,,,,,,,,,
utility scale battery LT,battery,Lithium Ion,Store,LT,800,,4,,,,2029,,,2050,55.60434185,26.56266689,,,,,,,,,
utility scale battery LU,battery,Lithium Ion,Store,LU,0,,4,,,,2029,,,2050,49.61,6.13,,,,,,,,,
utility scale battery LV,battery,Lithium Ion,Store,LV,140,,4,,,,2029,,,2050,56.95,24.11,,,,,,,,,
utility scale battery MD,battery,Lithium Ion,Store,MD,0,,4,,,,2029,,,2050,46.629,29.9397,,,,,,,,,
utility scale battery MT,battery,Lithium Ion,Store,MT,0,,4,,,,2029,,,2050,35.83087,14.55463,,,,,,,,,
utility scale battery NL,battery,Lithium Ion,Store,NL,8300,,4,,,,2029,,,2050,51.89956944,5.686327778,,,,,,,,,
utility scale battery NO,battery,Lithium Ion,Store,NO,10,,2.5,0,0,0,2029,,,2050,59.91,10.75,,,,,,,,,
utility scale battery PL,battery,Lithium Ion,Store,PL,6100,,4,,,,2029,,,2050,50.208,19.21,,,,,,,,,
utility scale battery PT,battery,Lithium Ion,Store,PT,900,,4,,,,2029,,,2050,38.72,-9.13,,,,,,,,,
utility scale battery RO,battery,Lithium Ion,Store,RO,1640,,4,,,,2029,,,2050,44.43,26.11,,,,,,,,,
utility scale battery SE,battery,Lithium Ion,Store,SE,930,,4,,,,2029,,,2050,55.74444444,12.92083333,,,,,,,,,
utility scale battery SI,battery,Lithium Ion,Store,SI,100,,4,,,,2029,,,2050,46.05,14.51,,,,,,,,,
utility scale battery SK,battery,Lithium Ion,Store,SK,200,,4,,,,2029,,,2050,48.49444444,17.68055556,,,,,,,,,
utility scale battery GB,battery,Lithium Ion,Store,GB,46200,,4,,,,2029,,,2050,53.36252,0.22848,,,,,,,,,
btm battery AL,home battery,Lithium Ion,Store,AL,0,,2.5,0,0,0,2029,,,2050,41.33,19.82,,,,,,,,,
btm battery AT,home battery,Lithium Ion,Store,AT,1800,,2.5,0,0,0,2029,,,2050,48.21,16.37,,,,,,,,,
btm battery BA,home battery,Lithium Ion,Store,BA,0,,2.5,0,0,0,2029,,,2050,44.759,17.823,,,,,,,,,
btm battery BE,home battery,Lithium Ion,Store,BE,400,,2.5,0,0,0,2029,,,2050,50.85,4.35,,,,,,,,,
btm battery BG,home battery,Lithium Ion,Store,BG,900,,2.5,0,0,0,2029,,,2050,42.7,23.32,,,,,,,,,
btm battery CH,home battery,Lithium Ion,Store,CH,300,,2.5,0,0,0,2029,,,2050,46.95,7.45,,,,,,,,,
btm battery CY,home battery,Lithium Ion,Store,CY,100,,2.5,0,0,0,2029,,,2050,34.72945,33.28253,,,,,,,,,
btm battery CZ,home battery,Lithium Ion,Store,CZ,100,,2.5,0,0,0,2029,,,2050,50.09,14.42,,,,,,,,,
btm battery DE,home battery,Lithium Ion,Store,DE,38900,,2.5,0,0,0,2029,,,2050,52.52,13.41,,,,,,,,,
btm battery DK,home battery,Lithium Ion,Store,DK,300,,2.5,0,0,0,2029,,,2050,55.68,12.57,,,,,,,,,
btm battery EE,home battery,Lithium Ion,Store,EE,0,,2.5,0,0,0,2029,,,2050,59.44,24.75,,,,,,,,,
btm battery ES,home battery,Lithium Ion,Store,ES,1000,,2.5,0,0,0,2029,,,2050,40.42,-3.7,,,,,,,,,
btm battery FI,home battery,Lithium Ion,Store,FI,500,,2.5,0,0,0,2029,,,2050,60.17,24.94,,,,,,,,,
btm battery FR,home battery,Lithium Ion,Store,FR,0,,2.5,0,0,0,2029,,,2050,49.153,6.698,,,,,,,,,
btm battery GR,home battery,Lithium Ion,Store,GR,0,,2.5,0,0,0,2029,,,2050,37.98,23.73,,,,,,,,,
btm battery HR,home battery,Lithium Ion,Store,HR,0,,2.5,0,0,0,2029,,,2050,45.137,14.163,,,,,,,,,
btm battery HU,home battery,Lithium Ion,Store,HU,100,,2.5,0,0,0,2029,,,2050,47.5,19.04,,,,,,,,,
btm battery IE,home battery,Lithium Ion,Store,IE,1500,,2.5,0,0,0,2029,,,2050,53.35,-6.26,,,,,,,,,
btm battery IT,home battery,Lithium Ion,Store,IT,10100,,2.5,0,0,0,2029,,,2050,41.89,12.51,,,,,,,,,
btm battery LT,home battery,Lithium Ion,Store,LT,0,,2.5,0,0,0,2029,,,2050,55.60434185,26.56266689,,,,,,,,,
btm battery LU,home battery,Lithium Ion,Store,LU,0,,2.5,0,0,0,2029,,,2050,49.61,6.13,,,,,,,,,
btm battery LV,home battery,Lithium Ion,Store,LV,100,,2.5,0,0,0,2029,,,2050,56.95,24.11,,,,,,,,,
btm battery MD,home battery,Lithium Ion,Store,MD,0,,2.5,0,0,0,2029,,,2050,46.629,29.9397,,,,,,,,,
btm battery MT,home battery,Lithium Ion,Store,MT,100,,2.5,0,0,0,2029,,,2050,35.83087,14.55463,,,,,,,,,
btm battery NL,home battery,Lithium Ion,Store,NL,9100,,2.5,0,0,0,2029,,,2050,51.89956944,5.686327778,,,,,,,,,
btm battery NO,home battery,Lithium Ion,Store,NO,79.2,,2.5,0,0,0,2029,,,2050,59.91,10.75,,,,,,,,,
btm battery PL,home battery,Lithium Ion,Store,PL,0,,2.5,0,0,0,2029,,,2050,50.208,19.21,,,,,,,,,
btm battery PT,home battery,Lithium Ion,Store,PT,100,,2.5,0,0,0,2029,,,2050,38.72,-9.13,,,,,,,,,
btm battery RO,home battery,Lithium Ion,Store,RO,0,,2.5,0,0,0,2029,,,2050,44.43,26.11,,,,,,,,,
btm battery SE,home battery,Lithium Ion,Store,SE,600,,2.5,0,0,0,2029,,,2050,55.74444444,12.92083333,,,,,,,,,
btm battery SI,home battery,Lithium Ion,Store,SI,600,,2.5,0,0,0,2029,,,2050,46.05,14.51,,,,,,,,,
btm battery SK,home battery,Lithium Ion,Store,SK,100,,2.5,0,0,0,2029,,,2050,48.49444444,17.68055556,,,,,,,,,
btm battery GB,home battery,Lithium Ion,Store,GB,9800,,2.5,0,0,0,2029,,,2050,53.36252,0.22848,,,,,,,,,
